rank,count,secop
9669,1,negative-check
9670,1,negative-check
9671,1,negative-check
9672,1,negative-check
9673,1,negative-check
9674,1,negative-check
9675,1,negative-check
9676,1,negative-check
9677,1,negative-check
9678,1,negative-check
9679,1,negative-check
9680,1,negative-check
9681,1,negative-check
9682,1,negative-check
9683,1,negative-check
9684,1,negative-check
9685,1,negative-check
9686,1,negative-check
9687,1,negative-check
9688,1,negative-check
9689,1,negative-check
9690,1,negative-check
9691,1,negative-check
9692,1,negative-check
9693,1,negative-check
9694,1,negative-check
9695,1,negative-check
9696,1,negative-check
9697,1,negative-check
9698,1,negative-check
9699,1,negative-check
9700,1,negative-check
9701,1,negative-check
9702,1,negative-check
9703,1,negative-check
9704,1,negative-check
9705,1,negative-check
9706,1,negative-check
9707,1,negative-check
9708,1,negative-check
9709,1,negative-check
9710,1,negative-check
9711,1,negative-check
9712,1,negative-check
9713,1,negative-check
9714,1,negative-check
9715,1,negative-check
9716,1,negative-check
9717,1,negative-check
9718,1,negative-check
9719,1,negative-check
9720,1,negative-check
9721,1,negative-check
9722,1,negative-check
9723,1,negative-check
9724,1,negative-check
9725,1,negative-check
9726,1,negative-check
9727,1,negative-check
9728,1,negative-check
9729,1,negative-check
9730,1,negative-check
9731,1,negative-check
9732,1,negative-check
9733,1,negative-check
9734,1,negative-check
9735,1,negative-check
9736,1,negative-check
9737,1,negative-check
9738,1,negative-check
9739,1,negative-check
9740,1,negative-check
9741,1,negative-check
9742,1,negative-check
9743,1,negative-check
9744,1,negative-check
9745,1,negative-check
9746,1,negative-check
9747,1,negative-check
9748,1,negative-check
9749,1,negative-check
9750,1,negative-check
9751,1,negative-check
9752,1,negative-check
9753,1,negative-check
9754,1,negative-check
9755,1,negative-check
9756,1,negative-check
9757,1,negative-check
9758,1,negative-check
9759,1,negative-check
9760,1,negative-check
9761,1,negative-check
9762,1,negative-check
9763,1,negative-check
9764,1,negative-check
9765,1,negative-check
9766,1,negative-check
9767,1,negative-check
9768,1,negative-check
9769,1,negative-check
9770,1,negative-check
9771,1,negative-check
9772,1,negative-check
9773,1,negative-check
9774,1,negative-check
9775,1,negative-check
9776,1,negative-check
9777,1,negative-check
9778,1,negative-check
9779,1,negative-check
9780,1,negative-check
9781,1,negative-check
9782,1,negative-check
9783,1,negative-check
9784,1,negative-check
9785,1,negative-check
9786,1,negative-check
9787,1,negative-check
9788,1,negative-check
9789,1,negative-check
9790,1,negative-check
9791,1,negative-check
9792,1,negative-check
9793,1,negative-check
9794,1,negative-check
9795,1,negative-check
9796,1,negative-check
9797,1,negative-check
9798,1,negative-check
9799,1,negative-check
9800,1,negative-check
9801,1,negative-check
9802,1,negative-check
9803,1,negative-check
9804,1,negative-check
9805,1,negative-check
9806,1,negative-check
9807,1,negative-check
9808,1,negative-check
9809,1,negative-check
9810,1,negative-check
9811,1,negative-check
9812,1,negative-check
9813,1,negative-check
9814,1,negative-check
9815,1,negative-check
9816,1,negative-check
9817,1,negative-check
9818,1,negative-check
9819,1,negative-check
9820,1,negative-check
9821,1,negative-check
9822,1,negative-check
9823,1,negative-check
9824,1,negative-check
9825,1,negative-check
9826,1,negative-check
9827,1,negative-check
9828,1,negative-check
9829,1,negative-check
9830,1,negative-check
9831,1,negative-check
9832,1,negative-check
9833,1,negative-check
9834,1,negative-check
9835,1,negative-check
9836,1,negative-check
9837,1,negative-check
9838,1,negative-check
9839,1,negative-check
9840,1,negative-check
9841,1,negative-check
9842,1,negative-check
9843,1,negative-check
9844,1,negative-check
9845,1,negative-check
9846,1,negative-check
9847,1,negative-check
9848,1,negative-check
9849,1,negative-check
9850,1,negative-check
9851,1,negative-check
9852,1,negative-check
9853,1,negative-check
9854,1,negative-check
9855,1,negative-check
9856,1,negative-check
9857,1,negative-check
9858,1,negative-check
9859,1,negative-check
9860,1,negative-check
9861,1,negative-check
9862,1,negative-check
9863,1,negative-check
9864,1,negative-check
9865,1,negative-check
9866,1,negative-check
9867,1,negative-check
9868,1,negative-check
9869,1,negative-check
9870,1,negative-check
9871,1,negative-check
9872,1,negative-check
9873,1,negative-check
9874,1,negative-check
9875,1,negative-check
9876,1,negative-check
9877,1,negative-check
9878,1,negative-check
9879,1,negative-check
9880,1,negative-check
9881,1,negative-check
9882,1,negative-check
9883,1,negative-check
9884,1,negative-check
9885,1,negative-check
9886,1,negative-check
9887,1,negative-check
9888,1,negative-check
9889,1,negative-check
9890,1,negative-check
9891,1,negative-check
9892,1,negative-check
9893,1,negative-check
9894,1,negative-check
9895,1,negative-check
9896,1,negative-check
9897,1,negative-check
9898,1,negative-check
9899,1,negative-check
9900,1,negative-check
9901,1,negative-check
9902,1,negative-check
9903,1,negative-check
9904,1,negative-check
9905,1,negative-check
9906,1,negative-check
9907,1,negative-check
9908,1,negative-check
9909,1,negative-check
9910,1,negative-check
9911,1,negative-check
9912,1,negative-check
9913,1,negative-check
9914,1,negative-check
9915,1,negative-check
9916,1,negative-check
9917,1,negative-check
9918,1,negative-check
9919,1,negative-check
9920,1,negative-check
9921,1,negative-check
9922,1,negative-check
9923,1,negative-check
9924,1,negative-check
9925,1,negative-check
9926,1,negative-check
9927,1,negative-check
9928,1,negative-check
9929,1,negative-check
9930,1,negative-check
9931,1,negative-check
9932,1,negative-check
9933,1,negative-check
9934,1,negative-check
9935,1,negative-check
9936,1,negative-check
9937,1,negative-check
9938,1,negative-check
9939,1,negative-check
9940,1,negative-check
9941,1,negative-check
9942,1,negative-check
9943,1,negative-check
9944,1,negative-check
9945,1,negative-check
9946,1,negative-check
9947,1,negative-check
9948,1,negative-check
9949,1,negative-check
9950,1,negative-check
9951,1,negative-check
9952,1,negative-check
9953,1,negative-check
9954,1,negative-check
9955,1,negative-check
9956,1,negative-check
9957,1,negative-check
9958,1,negative-check
9959,1,negative-check
9960,1,negative-check
9961,1,negative-check
9962,1,negative-check
9963,1,negative-check
9964,1,negative-check
9965,1,negative-check
9966,1,negative-check
9967,1,negative-check
9968,1,negative-check
9969,1,negative-check
9970,1,negative-check
9971,1,negative-check
9972,1,negative-check
9973,1,negative-check
9974,1,negative-check
9975,1,negative-check
9976,1,negative-check
9977,1,negative-check
9978,1,negative-check
9979,1,negative-check
9980,1,negative-check
9981,1,negative-check
9982,1,negative-check
9983,1,negative-check
9984,1,negative-check
9985,1,negative-check
9986,1,negative-check
9987,1,negative-check
9988,1,negative-check
9989,1,negative-check
9990,1,negative-check
9991,1,negative-check
9992,1,negative-check
9993,1,negative-check
9994,1,negative-check
9995,1,negative-check
9996,1,negative-check
9997,1,negative-check
9998,1,negative-check
9999,1,negative-check
10000,1,negative-check
10001,1,negative-check
10002,1,negative-check
10003,1,negative-check
10004,1,negative-check
10005,1,negative-check
10006,1,negative-check
10007,1,negative-check
10008,1,negative-check
10009,1,negative-check
10010,1,negative-check
10011,1,negative-check
10012,1,negative-check
10013,1,negative-check
10014,1,negative-check
10015,1,negative-check
10016,1,negative-check
10017,1,negative-check
10018,1,negative-check
10019,1,negative-check
10020,1,negative-check
10021,1,negative-check
10022,1,negative-check
10023,1,negative-check
10024,1,negative-check
10025,1,negative-check
10026,1,negative-check
10027,1,negative-check
10028,1,negative-check
10029,1,negative-check
10030,1,negative-check
10031,1,negative-check
10032,1,negative-check
10033,1,negative-check
10034,1,negative-check
10035,1,negative-check
10036,1,negative-check
10037,1,negative-check
10038,1,negative-check
10039,1,negative-check
10040,1,negative-check
10041,1,negative-check
10042,1,negative-check
10043,1,negative-check
10044,1,negative-check
10045,1,negative-check
10046,1,negative-check
10047,1,negative-check
10048,1,negative-check
10049,1,negative-check
10050,1,negative-check
10051,1,negative-check
10052,1,negative-check
10053,1,negative-check
10054,1,negative-check
10055,1,negative-check
10056,1,negative-check
10057,1,negative-check
10058,1,negative-check
10059,1,negative-check
10060,1,negative-check
10061,1,negative-check
10062,1,negative-check
10063,1,negative-check
10064,1,negative-check
10065,1,negative-check
10066,1,negative-check
10067,1,negative-check
10068,1,negative-check
10069,1,negative-check
10070,1,negative-check
10071,1,negative-check
10072,1,negative-check
10073,1,negative-check
10074,1,negative-check
10075,1,negative-check
10076,1,negative-check
10077,1,negative-check
10078,1,negative-check
10079,1,negative-check
10080,1,negative-check
10081,1,negative-check
10082,1,negative-check
10083,1,negative-check
10084,1,negative-check
10085,1,negative-check
10086,1,negative-check
10087,1,negative-check
10088,1,negative-check
10089,1,negative-check
10090,1,negative-check
10091,1,negative-check
10092,1,negative-check
10093,1,negative-check
10094,1,negative-check
10095,1,negative-check
10096,1,negative-check
10097,1,negative-check
10098,1,negative-check
10099,1,negative-check
10100,1,negative-check
10101,1,negative-check
10102,1,negative-check
10103,1,negative-check
10104,1,negative-check
10105,1,negative-check
10106,1,negative-check
10107,1,negative-check
10108,1,negative-check
10109,1,negative-check
10110,1,negative-check
10111,1,negative-check
10112,1,negative-check
10113,1,negative-check
10114,1,negative-check
10115,1,negative-check
10116,1,negative-check
10117,1,negative-check
10118,1,negative-check
10119,1,negative-check
10120,1,negative-check
10121,1,negative-check
10122,1,negative-check
10123,1,negative-check
10124,1,negative-check
10125,1,negative-check
10126,1,negative-check
10127,1,negative-check
10128,1,negative-check
10129,1,negative-check
10130,1,negative-check
10131,1,negative-check
10132,1,negative-check
10133,1,negative-check
10134,1,negative-check
10135,1,negative-check
10136,1,negative-check
10137,1,negative-check
10138,1,negative-check
10139,1,negative-check
10140,1,negative-check
10141,1,negative-check
10142,1,negative-check
10143,1,negative-check
10144,1,negative-check
10145,1,negative-check
10146,1,negative-check
10147,1,negative-check
10148,1,negative-check
10149,1,negative-check
10150,1,negative-check
10151,1,negative-check
10152,1,negative-check
10153,1,negative-check
10154,1,negative-check
10155,1,negative-check
10156,1,negative-check
10157,1,negative-check
10158,1,negative-check
10159,1,negative-check
10160,1,negative-check
10161,1,negative-check
10162,1,negative-check
10163,1,negative-check
10164,1,negative-check
10165,1,negative-check
10166,1,negative-check
10167,1,negative-check
10168,1,negative-check
10169,1,negative-check
10170,1,negative-check
10171,1,negative-check
10172,1,negative-check
10173,1,negative-check
10174,1,negative-check
10175,1,negative-check
10176,1,negative-check
10177,1,negative-check
10178,1,negative-check
10179,1,negative-check
10180,1,negative-check
10181,1,negative-check
10182,1,negative-check
10183,1,negative-check
10184,1,negative-check
10185,1,negative-check
10186,1,negative-check
10187,1,negative-check
10188,1,negative-check
10189,1,negative-check
10190,1,negative-check
10191,1,negative-check
10192,1,negative-check
10193,1,negative-check
10194,1,negative-check
10195,1,negative-check
10196,1,negative-check
10197,1,negative-check
10198,1,negative-check
10199,1,negative-check
10200,1,negative-check
10201,1,negative-check
10202,1,negative-check
10203,1,negative-check
10204,1,negative-check
10205,1,negative-check
10206,1,negative-check
10207,1,negative-check
10208,1,negative-check
10209,1,negative-check
10210,1,negative-check
10211,1,negative-check
10212,1,negative-check
10213,1,negative-check
10214,1,negative-check
10215,1,negative-check
10216,1,negative-check
10217,1,negative-check
